neuron,label,count
369,Pullover,3
369,Shirt,2
85,Pullover,3
85,Bag,6
85,Shirt,1
479,Bag,6
479,Pullover,3
479,T-shirt/top,1
785,Bag,5
785,Pullover,4
785,Trouser,1
2281,Bag,5
2281,Pullover,3
2281,T-shirt/top,1
2281,Shirt,1
1949,Trouser,1
1949,Bag,7
1949,T-shirt/top,1
1949,Shirt,1
816,Trouser,1
816,Bag,6
816,Pullover,2
816,Shirt,1
484,Bag,4
484,Shirt,1
484,Pullover,5
1627,Bag,4
1627,Trouser,1
1627,Pullover,3
1627,T-shirt/top,1
1627,Coat,1
1854,Trouser,1
1854,Bag,5
1854,Pullover,2
1854,Shirt,2
1483,Bag,5
1483,Pullover,3
1483,T-shirt/top,1
1483,Coat,1
1811,Pullover,1
1811,Shirt,1
1811,T-shirt/top,5
1811,Dress,2
1811,Bag,1
599,Bag,5
599,Pullover,5
2060,Pullover,3
2060,Shirt,1
2060,Bag,6
2025,Bag,7
2025,Trouser,1
2025,Pullover,1
2025,T-shirt/top,1
814,Bag,5
814,Pullover,2
814,T-shirt/top,2
814,Shirt,1
486,Pullover,1
486,Bag,7
486,T-shirt/top,1
486,Shirt,1
2182,Bag,1
2182,T-shirt/top,6
2182,Pullover,1
2182,Sandal,1
2182,Shirt,1
1108,Bag,4
1108,Pullover,1
1108,Trouser,1
1108,Coat,1
1108,T-shirt/top,2
1108,Shirt,1
787,Bag,5
787,Pullover,2
787,T-shirt/top,2
787,Coat,1
356,T-shirt/top,9
356,Shirt,1
1439,Bag,4
1439,Dress,1
1439,T-shirt/top,4
1439,Shirt,1
1351,Trouser,1
1351,Bag,6
1351,Shirt,1
1351,Pullover,2
523,Bag,7
523,Trouser,1
523,Pullover,2
2062,Shirt,2
2062,Pullover,6
2062,Bag,1
2062,T-shirt/top,1
2027,Bag,6
2027,Pullover,3
2027,Trouser,1
1856,Bag,6
1856,Pullover,2
1856,Shirt,1
1856,Trouser,1
1015,Bag,5
1015,Pullover,4
1015,T-shirt/top,1
934,Bag,2
934,Pullover,1
934,T-shirt/top,3
934,Shirt,1
934,Coat,1
934,Dress,1
934,Ankle boot,1
132,Pullover,3
132,Bag,6
132,T-shirt/top,1
1391,Bag,5
1391,Trouser,1
1391,Shirt,2
1391,Pullover,2
971,Bag,1
971,Coat,3
971,Sandal,2
971,Ankle boot,1
971,Sneaker,2
971,Shirt,1
1028,Bag,5
1028,Shirt,2
1028,Pullover,3
276,Bag,7
276,Trouser,1
276,T-shirt/top,1
276,Pullover,1
1090,Trouser,1
1090,T-shirt/top,6
1090,Shirt,1
1090,Dress,2
233,Bag,4
233,Pullover,4
233,Trouser,1
233,Shirt,1
1329,Pullover,3
1329,Bag,4
1329,Shirt,1
1329,T-shirt/top,2
1519,Bag,6
1519,Shirt,1
1519,Pullover,3
2107,Shirt,1
2107,Pullover,3
2107,Bag,5
2107,Coat,1
891,Shirt,1
891,T-shirt/top,5
891,Pullover,3
891,Dress,1
1271,Bag,8
1271,Pullover,2
1234,Pullover,5
1234,Bag,2
1234,Shirt,2
1234,T-shirt/top,1
446,Bag,6
446,Trouser,1
446,Shirt,1
446,Pullover,2
1618,Bag,6
1618,Pullover,3
1618,Shirt,1
829,Bag,6
829,Pullover,3
829,T-shirt/top,1
2206,Pullover,4
2206,Bag,3
2206,Coat,1
2206,Shirt,1
2206,T-shirt/top,1
1933,Bag,1
1933,Trouser,1
1933,T-shirt/top,1
1933,Shirt,2
1933,Pullover,5
747,Pullover,3
747,Bag,4
747,Shirt,1
747,T-shirt/top,1
747,Coat,1
1135,Pullover,3
1135,Bag,5
1135,Shirt,1
1135,Trouser,1
1976,Bag,6
1976,Pullover,3
1976,T-shirt/top,1
396,Pullover,3
396,Bag,6
396,Shirt,1
1799,Bag,5
1799,Pullover,2
1799,Trouser,1
1799,Shirt,2
683,Pullover,3
683,Bag,6
683,Shirt,1
1420,Shirt,4
1420,Pullover,1
1420,Coat,1
1420,Bag,2
1420,T-shirt/top,2
252,Bag,6
252,Pullover,2
252,Shirt,2
1465,Bag,5
1465,Pullover,3
1465,T-shirt/top,1
1465,Shirt,1
217,T-shirt/top,2
217,Bag,4
217,Pullover,3
217,Shirt,1
1049,Bag,3
1049,Coat,1
1049,Pullover,4
1049,Shirt,1
1049,T-shirt/top,1
1498,T-shirt/top,1
1498,Coat,1
1498,Bag,5
1498,Pullover,2
1498,Trouser,1
2086,Bag,6
2086,Pullover,4
910,Bag,1
910,Pullover,3
910,T-shirt/top,2
910,Shirt,1
910,Dress,2
910,Coat,1
1721,Bag,7
1721,Trouser,1
1721,Pullover,2
582,Bag,7
582,Trouser,1
582,Pullover,1
582,Shirt,1
1764,Trouser,1
1764,Bag,6
1764,Pullover,2
1764,T-shirt/top,1
2222,Bag,5
2222,Dress,1
2222,Coat,1
2222,T-shirt/top,1
2222,Pullover,2
726,Bag,6
726,Pullover,3
726,Trouser,1
1154,Bag,6
1154,Pullover,3
1154,Shirt,1
1917,Pullover,4
1917,Bag,3
1917,Ankle boot,1
1917,Dress,1
1917,Trouser,1
1952,Pullover,1
1952,Bag,7
1952,T-shirt/top,1
1952,Shirt,1
1679,Bag,4
1679,Pullover,3
1679,Shirt,1
1679,T-shirt/top,1
1679,Coat,1
848,Pullover,2
848,Bag,7
848,T-shirt/top,1
26,Bag,5
26,Pullover,3
26,Shirt,2
63,Bag,6
63,Pullover,3
63,Trouser,1
1255,T-shirt/top,2
1255,Pullover,3
1255,Bag,4
1255,Shirt,1
427,Bag,6
427,Pullover,2
427,T-shirt/top,1
427,Shirt,1
1210,T-shirt/top,2
1210,Bag,5
1210,Pullover,2
1210,Shirt,1
1578,T-shirt/top,1
1578,Bag,7
1578,Pullover,2
1268,Bag,3
1268,T-shirt/top,3
1268,Shirt,2
1268,Pullover,1
1268,Dress,1
1545,Bag,7
1545,Pullover,1
1545,T-shirt/top,1
1545,Shirt,1
1500,Trouser,1
1500,Bag,6
1500,Shirt,1
1500,Pullover,2
372,T-shirt/top,1
372,Bag,7
372,Coat,1
372,Pullover,1
1992,Pullover,2
1992,Bag,2
1992,Dress,4
1992,Shirt,1
1992,T-shirt/top,1
1295,Bag,5
1295,Coat,1
1295,Pullover,2
1295,T-shirt/top,1
1295,Shirt,1
1644,T-shirt/top,5
1644,Pullover,3
1644,Bag,1
1644,Shirt,1
830,Bag,7
830,Trouser,1
830,Shirt,1
830,T-shirt/top,1
643,Bag,6
643,Trouser,1
643,T-shirt/top,1
643,Pullover,2
292,T-shirt/top,4
292,Pullover,1
292,Shirt,2
292,Bag,2
292,Coat,1
606,Shirt,1
606,Bag,7
606,Dress,2
1837,Coat,1
1837,Shirt,2
1837,Bag,2
1837,T-shirt/top,1
1837,Pullover,2
1837,Dress,1
1837,Trouser,1
1330,Bag,5
1330,Pullover,3
1330,Trouser,1
1330,Shirt,1
193,Trouser,1
193,Pullover,1
193,Bag,6
193,T-shirt/top,2
542,Bag,6
542,Trouser,1
542,Pullover,3
1375,Pullover,3
1375,Bag,4
1375,T-shirt/top,3
507,Bag,4
507,Trouser,1
507,T-shirt/top,1
507,Pullover,2
507,Shirt,2
2046,Coat,1
2046,Bag,5
2046,Pullover,3
2046,T-shirt/top,1
2003,Bag,5
2003,Pullover,3
2003,T-shirt/top,1
2003,Shirt,1
1089,Bag,7
1089,Pullover,2
1089,Trouser,1
1458,Shirt,1
1458,Bag,8
1458,Pullover,1
2162,Bag,6
2162,Pullover,1
2162,Trouser,1
2162,T-shirt/top,1
2162,Shirt,1
1251,T-shirt/top,7
1251,Bag,1
1251,Shirt,2
1214,T-shirt/top,1
1214,Pullover,4
1214,Shirt,2
1214,Dress,1
1214,Bag,2
2226,Trouser,1
2226,Bag,6
2226,Pullover,2
2226,Shirt,1
722,Shirt,2
722,Pullover,5
722,Bag,2
722,T-shirt/top,1
1581,Pullover,2
1581,Bag,7
1581,T-shirt/top,1
1150,Bag,3
1150,Pullover,2
1150,Shirt,2
1150,Trouser,2
1150,T-shirt/top,1
1913,Bag,6
1913,Trouser,1
1913,Pullover,2
1913,T-shirt/top,1
767,Bag,8
767,Trouser,1
767,Pullover,1
1115,Bag,5
1115,Pullover,4
1115,Shirt,1
1956,Bag,7
1956,Pullover,2
1956,Shirt,1
1638,Bag,5
1638,Pullover,3
1638,T-shirt/top,1
1638,Shirt,1
809,T-shirt/top,2
809,Bag,3
809,Coat,1
809,Pullover,4
22,Pullover,5
22,Bag,4
22,Shirt,1
67,Shirt,2
67,T-shirt/top,6
67,Dress,1
67,Trouser,1
2082,Bag,8
2082,Pullover,2
1725,Bag,2
1725,Pullover,2
1725,Shirt,1
1725,Trouser,1
1725,T-shirt/top,4
586,Bag,6
586,Trouser,1
586,Pullover,3
1760,Bag,3
1760,Shirt,1
1760,Pullover,6
1309,Pullover,2
1309,Bag,6
1309,T-shirt/top,1
1309,Shirt,1
687,Bag,6
687,Pullover,2
687,Shirt,1
687,Trouser,1
1424,Shirt,1
1424,T-shirt/top,7
1424,Bag,1
1424,Pullover,1
256,Coat,1
256,T-shirt/top,5
256,Bag,2
256,Shirt,1
256,Trouser,1
213,T-shirt/top,4
213,Bag,2
213,Pullover,3
213,Shirt,1
1371,Bag,5
1371,Pullover,4
1371,Trouser,1
503,Bag,7
503,Pullover,2
503,Shirt,1
2042,T-shirt/top,1
2042,Shirt,2
2042,Bag,2
2042,Pullover,5
2007,T-shirt/top,2
2007,Bag,4
2007,Pullover,3
2007,Coat,1
1419,Pullover,4
1419,T-shirt/top,1
1419,Shirt,1
1419,Bag,4
296,Bag,6
296,Trouser,1
296,Pullover,2
296,Shirt,1
1876,Shirt,5
1876,Pullover,3
1876,Bag,2
1035,Bag,7
1035,Pullover,2
1035,Trouser,1
1070,Bag,7
1070,Pullover,2
1070,Shirt,1
1128,Bag,7
1128,Trouser,1
1128,T-shirt/top,1
1128,Pullover,1
871,Bag,5
871,Trouser,1
871,Pullover,2
871,Shirt,1
871,T-shirt/top,1
1291,Pullover,3
1291,Shirt,1
1291,Bag,5
1291,Coat,1
1605,T-shirt/top,4
1605,Shirt,1
1605,Pullover,1
1605,Coat,1
1605,Dress,2
1605,Trouser,1
1229,Pullover,3
1229,Bag,6
1229,T-shirt/top,1
1541,Bag,2
1541,T-shirt/top,4
1541,Dress,3
1541,Pullover,1
333,Pullover,3
333,Bag,6
333,Shirt,1
1190,Bag,7
1190,Pullover,2
1190,T-shirt/top,1
376,Bag,8
376,Trouser,1
376,Pullover,1
1779,Bag,4
1779,Pullover,3
1779,Coat,1
1779,T-shirt/top,1
1779,Shirt,1
948,Bag,7
948,Pullover,2
948,Shirt,1
1852,Bag,2
1852,Shirt,3
1852,T-shirt/top,3
1852,Pullover,2
1011,Bag,7
1011,Pullover,2
1011,Trouser,1
1485,Trouser,1
1485,Bag,8
1485,Shirt,1
1478,Bag,5
1478,Trouser,1
1478,Shirt,2
1478,Pullover,1
1478,T-shirt/top,1
1310,Pullover,5
1310,Shirt,2
1310,Bag,3
562,Bag,7
562,Trouser,1
562,Pullover,2
527,Bag,4
527,Pullover,3
527,Shirt,1
527,Trouser,1
527,T-shirt/top,1
1784,Bag,8
1784,Shirt,2
2066,T-shirt/top,10
2023,Bag,7
2023,Pullover,2
2023,Shirt,1
317,T-shirt/top,2
317,Pullover,4
317,Dress,2
317,Shirt,1
317,Bag,1
783,Pullover,2
783,Coat,1
783,Bag,6
783,T-shirt/top,1
352,Bag,5
352,Shirt,1
352,Pullover,4
2287,Pullover,1
2287,Bag,7
2287,Coat,1
2287,T-shirt/top,1
83,Coat,1
83,Bag,4
83,Pullover,2
83,Shirt,2
83,T-shirt/top,1
1248,Bag,7
1248,Pullover,2
1248,T-shirt/top,1
855,Pullover,2
855,Bag,6
855,Trouser,1
855,Shirt,1
1621,Bag,5
1621,Pullover,3
1621,T-shirt/top,1
1621,Trouser,1
1149,Bag,5
1149,Pullover,4
1149,Shirt,1
1598,Bag,5
1598,Pullover,3
1598,T-shirt/top,1
1598,Shirt,1
1288,Pullover,3
1288,Shirt,2
1288,Bag,5
868,Shirt,4
868,Pullover,4
868,T-shirt/top,1
868,Dress,1
2247,Pullover,6
2247,Bag,2
2247,T-shirt/top,2
1174,Trouser,1
1174,Bag,5
1174,Pullover,3
1174,Shirt,1
1937,T-shirt/top,2
1937,Trouser,1
1937,Pullover,2
1937,Bag,4
1937,Shirt,1
743,Coat,1
743,T-shirt/top,2
743,Shirt,3
743,Trouser,1
743,Pullover,1
743,Dress,2
1131,Bag,6
1131,Pullover,2
1131,Coat,1
1131,T-shirt/top,1
1972,Bag,7
1972,Pullover,2
1972,Trouser,1
1189,Bag,7
1189,Pullover,2
1189,Trouser,1
1558,Bag,5
1558,Pullover,3
1558,Shirt,1
1558,T-shirt/top,1
895,Bag,7
895,Pullover,3
407,Bag,7
407,T-shirt/top,1
407,Pullover,2
1400,Pullover,2
1400,Shirt,4
1400,Bag,2
1400,T-shirt/top,1
1400,Coat,1
1892,Bag,7
1892,Trouser,1
1892,Pullover,2
1445,Pullover,2
1445,Bag,6
1445,Shirt,1
1445,Coat,1
1094,Bag,5
1094,Pullover,2
1094,T-shirt/top,1
1094,Shirt,2
988,Trouser,1
988,Pullover,2
988,Bag,6
988,T-shirt/top,1
1368,Bag,5
1368,Pullover,4
1368,Trouser,1
173,Pullover,3
173,Bag,6
173,Coat,1
136,Bag,4
136,T-shirt/top,1
136,Coat,1
136,Pullover,3
136,Shirt,1
975,Shirt,1
975,T-shirt/top,3
975,Pullover,2
975,Bag,3
975,Dress,1
1395,Bag,4
1395,Pullover,4
1395,Shirt,1
1395,T-shirt/top,1
2101,Bag,6
2101,Pullover,2
2101,Shirt,1
2101,Trouser,1
2144,Bag,5
2144,Pullover,2
2144,Trouser,1
2144,T-shirt/top,1
2144,Coat,1
1277,Trouser,1
1277,Bag,5
1277,Shirt,2
1277,Dress,2
1232,Bag,7
1232,Shirt,1
1232,Pullover,1
1232,Trouser,1
2200,Shirt,1
2200,Bag,5
2200,Pullover,2
2200,Trouser,1
2200,T-shirt/top,1
2245,Shirt,1
2245,Dress,4
2245,T-shirt/top,3
2245,Sandal,1
2245,Pullover,1
704,Bag,5
704,Pullover,3
704,Coat,1
704,Shirt,1
1176,Bag,3
1176,T-shirt/top,3
1176,Pullover,2
1176,Shirt,2
1133,Pullover,4
1133,Bag,5
1133,Shirt,1
1828,Bag,5
1828,Pullover,3
1828,T-shirt/top,1
1828,Trouser,1
619,Pullover,2
619,Bag,5
619,Shirt,1
619,Coat,1
619,T-shirt/top,1
171,Bag,3
171,T-shirt/top,2
171,Pullover,4
171,Shirt,1
932,Bag,2
932,Pullover,3
932,T-shirt/top,3
932,Shirt,1
932,Trouser,1
1703,Pullover,3
1703,Bag,3
1703,T-shirt/top,2
1703,Shirt,2
134,Pullover,4
134,Bag,5
134,Shirt,1
1397,Bag,7
1397,Pullover,2
1397,Shirt,1
1746,Pullover,2
1746,Coat,1
1746,Bag,6
1746,Shirt,1
1890,Bag,3
1890,Pullover,1
1890,T-shirt/top,3
1890,Dress,1
1890,Shirt,2
1096,Bag,6
1096,Trouser,1
1096,T-shirt/top,2
1096,Dress,1
1312,Bag,5
1312,T-shirt/top,1
1312,Pullover,2
1312,Coat,1
1312,Shirt,1
560,T-shirt/top,2
560,Bag,4
560,Pullover,4
1357,Bag,4
1357,Shirt,1
1357,Pullover,4
1357,Coat,1
525,Bag,5
525,Coat,1
525,Pullover,4
1013,Trouser,1
1013,Bag,7
1013,Pullover,2
1487,Bag,7
1487,Trouser,1
1487,Pullover,2
624,Bag,6
624,Pullover,3
624,Trouser,1
1815,Bag,7
1815,Shirt,1
1815,Pullover,2
2099,Bag,2
2099,Pullover,3
2099,Shirt,2
2099,Dress,1
2099,T-shirt/top,2
109,Bag,7
109,T-shirt/top,1
109,Pullover,2
1908,Bag,6
1908,Pullover,3
1908,T-shirt/top,1
739,Shirt,3
739,Bag,3
739,Pullover,3
739,Coat,1
1666,Bag,6
1666,Pullover,3
1666,Shirt,1
812,Pullover,3
812,Bag,5
812,Shirt,1
812,T-shirt/top,1
1623,Pullover,2
1623,Bag,5
1623,Shirt,1
1623,Coat,1
1623,T-shirt/top,1
39,Pullover,4
39,Coat,1
39,Bag,4
39,Shirt,1
2184,Pullover,1
2184,Bag,7
2184,T-shirt/top,1
2184,Trouser,1
2179,Bag,4
2179,Shirt,1
2179,T-shirt/top,1
2179,Trouser,1
2179,Pullover,3
81,Shirt,2
81,Bag,2
81,Pullover,5
81,T-shirt/top,1
438,Pullover,3
438,Bag,6
438,Shirt,1
1522,Pullover,3
1522,Bag,6
1522,T-shirt/top,1
2285,Bag,6
2285,Pullover,2
2285,T-shirt/top,1
2285,Trouser,1
168,Bag,2
168,Pullover,3
168,T-shirt/top,1
168,Sandal,1
168,Trouser,1
168,Shirt,2
294,T-shirt/top,3
294,Bag,2
294,Dress,3
294,Pullover,1
294,Coat,1
1874,Bag,7
1874,Pullover,2
1874,Trouser,1
600,Bag,7
600,Shirt,1
600,Pullover,2
1072,Bag,4
1072,Pullover,2
1072,Trouser,1
1072,T-shirt/top,3
1336,Bag,6
1336,Trouser,1
1336,Pullover,1
1336,Shirt,1
1336,T-shirt/top,1
993,Bag,4
993,Pullover,5
993,T-shirt/top,1
501,Bag,6
501,Trouser,1
501,Pullover,1
501,Shirt,1
501,Coat,1
2040,Shirt,1
2040,Dress,5
2040,Trouser,3
2040,T-shirt/top,1
2005,T-shirt/top,7
2005,Coat,1
2005,Shirt,1
2005,Bag,1
331,Bag,6
331,Trouser,1
331,Pullover,2
331,Coat,1
1994,Bag,6
1994,Trouser,1
1994,Pullover,3
374,Bag,5
374,Trouser,1
374,Pullover,2
374,Coat,1
374,T-shirt/top,1
2118,Bag,6
2118,Pullover,3
2118,T-shirt/top,1
459,Bag,7
459,Pullover,2
459,T-shirt/top,1
873,Bag,7
873,Shirt,1
873,T-shirt/top,1
873,Pullover,1
1293,Bag,6
1293,Pullover,2
1293,Shirt,1
1293,Trouser,1
1642,Bag,7
1642,Pullover,2
1642,Trouser,1
836,Bag,6
836,Trouser,1
836,Coat,1
836,Pullover,2
1607,T-shirt/top,7
1607,Bag,1
1607,Dress,2
2219,Bag,5
2219,Trouser,1
2219,Pullover,2
2219,Shirt,2
1969,T-shirt/top,1
1969,Pullover,3
1969,Trouser,1
1969,Bag,5
758,T-shirt/top,8
758,Shirt,2
65,Bag,5
65,Trouser,1
65,Pullover,2
65,Shirt,1
65,Coat,1
720,Bag,4
720,Pullover,2
720,T-shirt/top,1
720,Shirt,1
720,Dress,2
1583,Bag,6
1583,Pullover,3
1583,T-shirt/top,1
1152,Bag,8
1152,Pullover,2
1911,Pullover,4
1911,Bag,4
1911,T-shirt/top,1
1911,Trouser,1
765,Bag,4
765,Pullover,4
765,T-shirt/top,1
765,Shirt,1
349,Bag,4
349,Coat,1
349,Shirt,1
349,Pullover,3
349,T-shirt/top,1
98,Trouser,1
98,Bag,5
98,Shirt,1
98,Pullover,1
98,T-shirt/top,2
2125,Bag,7
2125,Pullover,2
2125,Trouser,1
2160,Pullover,4
2160,Bag,5
2160,Shirt,1
1682,Shirt,1
1682,Pullover,6
1682,Bag,3
464,Bag,6
464,Shirt,2
464,Pullover,2
254,Shirt,1
254,Bag,5
254,Pullover,4
1463,Bag,5
1463,Pullover,3
1463,Shirt,1
1463,T-shirt/top,1
211,T-shirt/top,1
211,Bag,7
211,Shirt,1
211,Pullover,1
2038,Trouser,4
2038,Pullover,1
2038,Dress,2
2038,Bag,2
2038,T-shirt/top,1
155,Bag,6
155,Pullover,2
155,Shirt,2
1727,Bag,6
1727,Shirt,1
1727,Pullover,3
584,Trouser,1
584,Bag,7
584,Shirt,1
584,Pullover,1
110,Bag,7
110,Trouser,1
110,Pullover,1
110,T-shirt/top,1
953,Trouser,1
953,Shirt,2
953,Bag,6
953,Pullover,1
1849,Bag,7
1849,Pullover,2
1849,Trouser,1
2143,Bag,6
2143,Pullover,4
1235,T-shirt/top,1
1235,Pullover,5
1235,Trouser,1
1235,Shirt,2
1235,Bag,1
1619,Bag,4
1619,Pullover,4
1619,T-shirt/top,1
1619,Shirt,1
2207,Bag,7
2207,Pullover,2
2207,Coat,1
746,Bag,6
746,Trouser,1
746,Pullover,2
746,Shirt,1
397,Bag,2
397,Shirt,1
397,Pullover,5
397,T-shirt/top,2
1977,Bag,6
1977,Trouser,1
1977,Pullover,2
1977,Coat,1
703,Pullover,3
703,Bag,6
703,T-shirt/top,1
1171,Bag,7
1171,Trouser,1
1171,Pullover,2
970,Pullover,3
970,Bag,3
970,T-shirt/top,2
970,Shirt,2
1390,Bag,6
1390,T-shirt/top,1
1390,Trouser,1
1390,Shirt,2
176,Trouser,1
176,Bag,5
176,Shirt,1
176,Pullover,3
1704,T-shirt/top,1
1704,Bag,5
1704,Trouser,2
1704,Coat,1
1704,Pullover,1
1440,Pullover,4
1440,T-shirt/top,4
1440,Bag,2
232,T-shirt/top,1
232,Pullover,3
232,Bag,5
232,Shirt,1
1091,Bag,7
1091,Pullover,2
1091,Trouser,1
277,Bag,4
277,Pullover,4
277,Shirt,1
277,Trouser,1
1328,Bag,4
1328,Pullover,5
1328,Shirt,1
1350,Bag,2
1350,Pullover,3
1350,T-shirt/top,1
1350,Shirt,3
1350,Sandal,1
567,Pullover,4
567,Bag,4
567,T-shirt/top,1
567,Shirt,1
1739,Bag,7
1739,Pullover,2
1739,T-shirt/top,1
1480,Bag,4
1480,Pullover,4
1480,Shirt,2
1051,Bag,7
1051,Trouser,1
1051,Pullover,1
1051,T-shirt/top,1
1812,Pullover,7
1812,T-shirt/top,1
1812,Shirt,1
1812,Bag,1
666,Coat,1
666,Bag,6
666,Pullover,1
666,Trouser,1
666,Shirt,1
1857,Bag,5
1857,Shirt,1
1857,Pullover,3
1857,T-shirt/top,1
1624,Trouser,1
1624,Bag,6
1624,Pullover,1
1624,Shirt,2
487,Shirt,1
487,Pullover,2
487,T-shirt/top,4
487,Bag,3
850,Bag,6
850,Shirt,1
850,Trouser,1
850,Pullover,2
1661,T-shirt/top,1
1661,Pullover,4
1661,Trouser,1
1661,Bag,3
1661,Shirt,1
1525,Dress,4
1525,Pullover,1
1525,T-shirt/top,4
1525,Trouser,1
357,T-shirt/top,2
357,Pullover,4
357,Shirt,2
357,Dress,2
1560,Shirt,2
1560,T-shirt/top,5
1560,Dress,3
2282,Pullover,2
2282,Bag,6
2282,Coat,1
2282,Shirt,1
86,Pullover,2
86,Bag,4
86,Shirt,2
86,Coat,1
86,T-shirt/top,1
1208,T-shirt/top,4
1208,Pullover,2
1208,Bag,3
1208,Trouser,1
607,Bag,3
607,T-shirt/top,1
607,Shirt,2
607,Coat,1
607,Pullover,3
1075,Pullover,3
1075,Shirt,1
1075,Bag,5
1075,Coat,1
642,T-shirt/top,7
642,Pullover,2
642,Shirt,1
1030,Bag,5
1030,Pullover,2
1030,Coat,1
1030,T-shirt/top,1
1030,Shirt,1
2303,Bag,7
2303,Pullover,2
2303,Shirt,1
1389,Bag,4
1389,Pullover,5
1389,Shirt,1
969,Bag,5
969,Pullover,3
969,T-shirt/top,1
969,Trouser,1
1374,Pullover,2
1374,Bag,8
994,Dress,6
994,Pullover,2
994,Shirt,1
994,Bag,1
1331,Bag,4
1331,T-shirt/top,1
1331,Shirt,1
1331,Pullover,4
2002,Bag,5
2002,Trouser,1
2002,Pullover,2
2002,T-shirt/top,1
2002,Shirt,1
2047,Bag,8
2047,Pullover,1
2047,Trouser,1
1088,Bag,2
1088,Pullover,3
1088,T-shirt/top,4
1088,Shirt,1
1459,Pullover,3
1459,Bag,3
1459,Coat,1
1459,T-shirt/top,2
1459,Shirt,1
889,Bag,7
889,Trouser,1
889,Shirt,1
889,Pullover,1
1501,Bag,4
1501,Shirt,2
1501,T-shirt/top,1
1501,Pullover,3
1993,Bag,8
1993,Pullover,1
1993,Trouser,1
336,Pullover,2
336,Bag,6
336,Coat,1
336,Shirt,1
831,Pullover,5
831,Bag,4
831,T-shirt/top,1
1600,Trouser,1
1600,Shirt,1
1600,Bag,5
1600,T-shirt/top,1
1600,Pullover,2
874,Bag,5
874,Pullover,4
874,Shirt,1
1645,Pullover,5
1645,Bag,4
1645,Shirt,1
2266,Bag,3
2266,Pullover,3
2266,T-shirt/top,2
2266,Shirt,1
2266,Trouser,1
2223,Bag,3
2223,Pullover,2
2223,T-shirt/top,2
2223,Shirt,2
2223,Dress,1
1110,Pullover,4
1110,T-shirt/top,3
1110,Bag,2
1110,Shirt,1
1584,Shirt,1
1584,Pullover,3
1584,Trouser,1
1584,Bag,1
1584,T-shirt/top,1
1584,Dress,3
1678,Pullover,3
1678,Bag,7
62,Bag,5
62,Shirt,1
62,Pullover,3
62,Trouser,1
2167,Bag,6
2167,Pullover,3
2167,T-shirt/top,1
1211,Dress,5
1211,Trouser,1
1211,T-shirt/top,2
1211,Ankle boot,1
1211,Sandal,1
463,Bag,8
463,Pullover,2
426,Bag,7
426,Pullover,2
426,Shirt,1
1685,Bag,6
1685,Trouser,1
1685,Pullover,1
1685,Coat,1
1685,T-shirt/top,1
1579,Pullover,2
1579,Bag,7
1579,T-shirt/top,1
1349,Bag,4
1349,Pullover,3
1349,Shirt,3
1421,Bag,5
1421,Pullover,2
1421,Coat,1
1421,Trouser,1
1421,Shirt,1
682,Bag,8
682,Trouser,1
682,Shirt,1
1048,Bag,5
1048,Pullover,3
1048,Shirt,1
1048,Trouser,1
1499,Pullover,1
1499,Shirt,2
1499,T-shirt/top,5
1499,Trouser,1
1499,Dress,1
2087,Pullover,4
2087,Coat,1
2087,Bag,3
2087,Shirt,1
2087,Dress,1
117,Pullover,1
117,Bag,7
117,Trouser,1
117,Shirt,1
152,Bag,6
152,Pullover,2
152,T-shirt/top,1
152,Trouser,1
583,Pullover,6
583,Shirt,1
583,Coat,1
583,T-shirt/top,1
583,Bag,1
1720,Bag,7
1720,Pullover,2
1720,Trouser,1
2299,Pullover,2
2299,Bag,6
2299,Shirt,1
2299,Trouser,1
2165,Bag,7
2165,Trouser,1
2165,Pullover,2
1213,Bag,6
1213,Pullover,2
1213,Trouser,1
1213,Shirt,1
424,Bag,5
424,T-shirt/top,1
424,Shirt,1
424,Trouser,1
424,Pullover,2
1687,Bag,7
1687,T-shirt/top,1
1687,Pullover,2
60,Pullover,3
60,Bag,5
60,Shirt,1
60,T-shirt/top,1
25,Bag,6
25,Trouser,1
25,Shirt,2
25,Pullover,1
2221,Shirt,2
2221,Bag,3
2221,Pullover,5
760,Bag,5
760,Pullover,3
760,Shirt,1
760,Trouser,1
1951,Bag,5
1951,Pullover,3
1951,T-shirt/top,1
1951,Shirt,1
1112,Trouser,1
1112,Bag,7
1112,Shirt,1
1112,Pullover,1
725,Pullover,3
725,Bag,6
725,T-shirt/top,1
115,Bag,7
115,Pullover,2
115,Shirt,1
1767,Bag,3
1767,Pullover,4
1767,T-shirt/top,2
1767,Shirt,1
581,Bag,3
581,Pullover,3
581,Shirt,2
581,T-shirt/top,2
1722,Bag,7
1722,Pullover,2
1722,Coat,1
251,Shirt,2
251,Bag,5
251,Pullover,1
251,T-shirt/top,2
539,Pullover,6
539,Bag,2
539,Coat,1
539,Sandal,1
2078,Bag,4
2078,Pullover,3
2078,T-shirt/top,1
2078,Shirt,1
2078,Coat,1
229,T-shirt/top,2
229,Bag,4
229,Pullover,3
229,Coat,1
1376,Pullover,3
1376,Shirt,1
1376,T-shirt/top,3
1376,Bag,3
996,Bag,6
996,Shirt,1
996,Coat,1
996,Pullover,2
2045,Bag,5
2045,Pullover,3
2045,T-shirt/top,1
2045,Trouser,1
128,Bag,4
128,Pullover,5
128,T-shirt/top,1
1032,Bag,3
1032,Pullover,5
1032,Coat,1
1032,Shirt,1
1871,Bag,6
