neuron,label,count
730,T-shirt/top,2
730,Pullover,1
730,Shirt,1
1593,Bag,6
1593,Trouser,1
1593,Pullover,1
1593,T-shirt/top,1
1593,Shirt,1
1142,Bag,6
1142,Pullover,3
1142,Shirt,1
1901,Bag,6
1901,Pullover,2
1901,Shirt,1
1901,T-shirt/top,1
775,Bag,7
775,Trouser,1
775,Shirt,1
775,Pullover,1
1107,Bag,5
1107,Coat,1
1107,Pullover,3
1107,T-shirt/top,1
1944,Trouser,1
1944,Bag,6
1944,Shirt,1
1944,Pullover,2
2234,Bag,3
2234,Shirt,2
2234,Sandal,2
2234,Pullover,1
2234,Ankle boot,2
2271,Trouser,1
2271,Bag,3
2271,T-shirt/top,4
2271,Pullover,1
2271,Ankle boot,1
2049,T-shirt/top,1
2049,Pullover,2
2049,Trouser,1
2049,Bag,6
508,T-shirt/top,7
508,Shirt,1
508,Pullover,1
508,Sneaker,1
1412,Bag,5
1412,Pullover,4
1412,Shirt,1
1880,Shirt,3
1880,Pullover,1
1880,Bag,6
260,Bag,2
260,T-shirt/top,1
260,Shirt,4
260,Pullover,3
1457,Shirt,2
1457,T-shirt/top,6
1457,Dress,1
1457,Sandal,1
1086,Pullover,1
1086,Bag,4
1086,T-shirt/top,3
1086,Shirt,1
1086,Dress,1
225,Shirt,3
225,Bag,4
225,Trouser,1
225,Sneaker,1
225,Pullover,1
1838,Bag,8
1838,Shirt,1
1838,Dress,1
609,Bag,2
609,Pullover,5
609,Shirt,1
609,T-shirt/top,1
609,Dress,1
161,T-shirt/top,6
161,Pullover,1
161,Shirt,3
922,Bag,1
922,Shirt,2
922,Dress,4
922,Sandal,2
922,Ankle boot,1
1713,Pullover,2
1713,Shirt,2
1713,Bag,5
1713,T-shirt/top,1
124,Pullover,3
124,Bag,2
124,Dress,3
124,T-shirt/top,1
124,Sandal,1
967,T-shirt/top,6
967,Bag,1
967,Pullover,3
1387,Pullover,3
1387,Bag,4
1387,Coat,1
1387,Shirt,1
1387,T-shirt/top,1
1756,Pullover,2
1756,Coat,1
1756,Trouser,2
1756,Ankle boot,3
1756,Bag,2
714,Pullover,6
714,T-shirt/top,4
1166,Ankle boot,7
1166,Bag,1
1166,Sandal,1
1166,Shirt,1
1925,Shirt,2
1925,T-shirt/top,4
1925,Dress,3
1925,Bag,1
751,Bag,8
751,Trouser,1
751,Shirt,1
1123,T-shirt/top,6
1123,Shirt,1
1123,Pullover,1
1123,Coat,1
1123,Dress,1
380,T-shirt/top,1
380,Bag,5
380,Pullover,3
380,Trouser,1
1960,T-shirt/top,1
1960,Bag,8
1960,Shirt,1
2210,Bag,7
2210,Trouser,1
2210,Pullover,1
2210,Shirt,1
2255,Bag,1
2255,T-shirt/top,2
2255,Pullover,2
2255,Dress,4
2255,Shirt,1
14,Pullover,3
14,Shirt,1
14,Bag,6
51,Bag,1
51,Dress,5
51,Shirt,1
51,T-shirt/top,1
51,Trouser,2
1267,Shirt,3
1267,Pullover,4
1267,Bag,2
1267,Coat,1
887,Bag,4
887,Pullover,3
887,T-shirt/top,1
887,Shirt,2
415,Bag,5
415,Pullover,3
415,Coat,1
415,T-shirt/top,1
1222,Bag,4
1222,Pullover,1
1222,T-shirt/top,2
1222,Shirt,1
1222,Dress,2
450,Coat,1
450,Pullover,5
450,Bag,3
450,Shirt,1
2111,Pullover,3
2111,Shirt,3
2111,Bag,4
2154,Pullover,2
2154,Bag,2
2154,Dress,3
2154,Sandal,1
2154,T-shirt/top,1
2154,Shirt,1
338,Bag,5
338,Trouser,1
338,Pullover,2
338,Coat,1
338,Dress,1
428,T-shirt/top,2
428,Dress,1
428,Sandal,1
428,Trouser,1
428,Shirt,3
428,Pullover,1
428,Ankle boot,1
2169,Pullover,4
2169,Bag,6
91,Shirt,1
91,Dress,5
91,T-shirt/top,4
2295,Coat,1
2295,Dress,5
2295,Ankle boot,1
2295,Bag,2
2295,Sandal,1
1577,Bag,7
1577,Shirt,1
1577,T-shirt/top,1
1577,Coat,1
305,Bag,2
305,Pullover,5
305,Coat,1
305,T-shirt/top,1
305,Dress,1
1532,Ankle boot,2
1532,T-shirt/top,5
1532,Bag,1
1532,Pullover,1
1532,Dress,1
791,Bag,4
791,Trouser,1
791,Shirt,2
791,Pullover,2
791,T-shirt/top,1
340,Pullover,3
340,T-shirt/top,4
340,Sandal,3
1918,Pullover,2
1918,Bag,5
1918,Shirt,1
1918,T-shirt/top,1
1918,Dress,1
729,Pullover,3
729,T-shirt/top,1
729,Bag,4
729,Shirt,2
2268,Coat,1
2268,Pullover,5
2268,Bag,3
2268,Trouser,1
2194,Bag,4
2194,Shirt,1
2194,Pullover,5
29,Bag,7
29,Pullover,2
29,T-shirt/top,1
847,Bag,5
847,Shirt,1
847,Pullover,2
847,T-shirt/top,1
847,Trouser,1
1676,Bag,3
1676,Pullover,4
1676,Shirt,3
802,Shirt,2
802,Pullover,1
802,Dress,3
802,T-shirt/top,3
802,Bag,1
490,Pullover,4
490,Bag,4
490,T-shirt/top,1
490,Shirt,1
1633,Ankle boot,3
1633,T-shirt/top,4
1633,Pullover,1
1633,Dress,1
1633,Shirt,1
671,Bag,6
671,Pullover,3
671,Coat,1
1840,Dress,4
1840,T-shirt/top,3
1840,Trouser,1
1840,Bag,1
1840,Ankle boot,1
1003,Bag,3
1003,Shirt,2
1003,Pullover,1
1003,T-shirt/top,3
1003,Dress,1
1497,Pullover,4
1497,Shirt,1
1497,Bag,4
1497,Coat,1
634,Pullover,5
634,Shirt,1
634,Bag,2
634,Sandal,1
634,T-shirt/top,1
1805,Bag,6
1805,Pullover,2
1805,Shirt,2
1046,Pullover,2
1046,Coat,1
1046,Bag,6
1046,Shirt,1
119,T-shirt/top,2
119,Bag,5
119,Pullover,3
2089,Pullover,2
2089,Bag,4
2089,T-shirt/top,1
2089,Shirt,2
2089,Ankle boot,1
2074,Bag,4
2074,Pullover,5
2074,T-shirt/top,1
2031,Shirt,1
2031,Ankle boot,1
2031,Pullover,2
2031,T-shirt/top,5
2031,Bag,1
1302,Dress,7
1302,Shirt,1
1302,Ankle boot,1
1302,T-shirt/top,1
570,Bag,5
570,Trouser,1
570,Pullover,2
570,Shirt,2
1347,Ankle boot,8
1347,Dress,1
1347,Pullover,1
535,Pullover,1
535,Shirt,2
535,T-shirt/top,4
535,Dress,3
1796,Pullover,5
1796,Bag,2
1796,Shirt,2
1796,T-shirt/top,1
218,Pullover,5
218,Shirt,1
218,Bag,3
218,Coat,1
3,Pullover,8
3,Shirt,2
2196,T-shirt/top,4
2196,Bag,2
2196,Pullover,3
2196,Shirt,1
845,Bag,5
845,Pullover,4
845,Trouser,1
1674,Pullover,4
1674,Dress,3
1674,Sandal,1
1674,T-shirt/top,1
1674,Shirt,1
800,T-shirt/top,9
800,Dress,1
492,T-shirt/top,4
492,Ankle boot,2
492,Shirt,1
492,Bag,2
492,Dress,1
1631,T-shirt/top,1
1631,Pullover,4
1631,Bag,4
1631,Shirt,1
1159,Shirt,1
1159,T-shirt/top,1
1159,Dress,1
1159,Pullover,7
1588,Bag,3
1588,T-shirt/top,1
1588,Pullover,2
1588,Trouser,2
1588,Sandal,1
1588,Dress,1
2297,Coat,1
2297,Pullover,3
2297,Bag,2
2297,T-shirt/top,2
2297,Dress,1
2297,Shirt,1
1575,Bag,3
1575,Trouser,1
1575,Pullover,2
1575,T-shirt/top,3
1575,Ankle boot,1
307,Bag,5
307,Pullover,4
307,Shirt,1
1530,Bag,3
1530,Sandal,1
1530,Pullover,2
1530,Trouser,2
1530,Dress,1
1530,Ankle boot,1
793,Trouser,1
793,Bag,7
793,Pullover,1
793,Shirt,1
342,Pullover,2
342,Bag,6
342,Shirt,1
342,Ankle boot,1
1689,Pullover,3
1689,Bag,6
1689,Trouser,1
1258,Bag,4
1258,Trouser,1
1258,Pullover,3
1258,Shirt,2
93,Bag,6
93,Trouser,1
93,Dress,2
93,Shirt,1
1468,Shirt,2
1468,T-shirt/top,2
1468,Dress,4
1468,Bag,2
1,Pullover,1
1,T-shirt/top,8
1,Shirt,1
2076,Shirt,1
2076,Bag,4
2076,Pullover,5
2033,Pullover,4
2033,Shirt,2
2033,Bag,2
2033,Sandal,1
2033,Dress,1
1300,Bag,3
1300,T-shirt/top,2
1300,Dress,3
1300,Pullover,2
572,Bag,5
572,Trouser,1
572,Pullover,3
572,Shirt,1
1345,Bag,4
1345,Pullover,4
1345,Shirt,2
537,Bag,4
537,Pullover,3
537,Coat,1
537,T-shirt/top,2
1794,Pullover,1
1794,Coat,1
1794,Bag,4
1794,Shirt,2
1794,T-shirt/top,2
1769,Bag,4
1769,Pullover,4
1769,T-shirt/top,1
1769,Dress,1
958,T-shirt/top,1
958,Bag,7
958,Pullover,2
673,Pullover,1
673,Bag,7
673,Shirt,1
673,T-shirt/top,1
1842,Pullover,2
1842,Trouser,1
1842,T-shirt/top,4
1842,Dress,2
1842,Shirt,1
1001,Bag,6
1001,Ankle boot,2
1001,T-shirt/top,1
1001,Shirt,1
1495,Shirt,1
1495,Bag,4
1495,Pullover,3
1495,T-shirt/top,1
1495,Coat,1
636,T-shirt/top,6
636,Dress,2
636,Pullover,2
1807,Dress,9
1807,Shirt,1
1044,Shirt,5
1044,Bag,2
1044,Pullover,2
1044,T-shirt/top,1
163,T-shirt/top,5
163,Shirt,4
163,Pullover,1
920,Pullover,6
920,Shirt,1
920,Trouser,1
920,Ankle boot,1
920,T-shirt/top,1
1711,Shirt,3
1711,T-shirt/top,1
1711,Sandal,1
1711,Pullover,2
1711,Bag,1
1711,Dress,2
126,Bag,5
126,Trouser,1
126,Shirt,1
126,T-shirt/top,3
965,Bag,8
965,Trouser,1
965,Pullover,1
1385,Pullover,5
1385,Shirt,2
1385,Bag,2
1385,Coat,1
1754,Bag,6
1754,T-shirt/top,3
1754,Shirt,1
1079,T-shirt/top,1
1079,Bag,6
1079,Shirt,1
1079,Pullover,2
1410,Dress,5
1410,T-shirt/top,3
1410,Pullover,1
1410,Shirt,1
1882,Trouser,1
1882,Bag,4
1882,Pullover,4
1882,Shirt,1
262,Bag,5
262,Pullover,3
262,T-shirt/top,1
262,Shirt,1
1455,Shirt,3
1455,Pullover,1
1455,T-shirt/top,6
1084,Bag,1
1084,Sandal,2
1084,Pullover,1
1084,Dress,1
1084,T-shirt/top,1
1084,Ankle boot,1
1084,Trouser,2
1084,Coat,1
227,Trouser,1
227,Bag,7
227,Shirt,1
227,Pullover,1
998,Bag,5
998,Pullover,3
998,Shirt,1
998,T-shirt/top,1
1378,Pullover,2
1378,Dress,2
1378,Bag,2
1378,T-shirt/top,2
1378,Coat,1
1378,Shirt,1
1199,T-shirt/top,1
1199,Bag,4
1199,Shirt,2
1199,Pullover,3
1548,Bag,3
1548,Shirt,2
1548,Pullover,3
1548,Ankle boot,2
1265,Bag,6
1265,Shirt,1
1265,Pullover,3
885,Shirt,2
885,T-shirt/top,5
885,Bag,1
885,Ankle boot,1
885,Dress,1
417,Shirt,1
417,Ankle boot,1
417,T-shirt/top,2
417,Pullover,1
417,Trouser,3
417,Bag,1
417,Sandal,1
1220,Shirt,1
1220,Bag,2
1220,Ankle boot,1
1220,Pullover,3
1220,T-shirt/top,3
452,Pullover,4
452,Coat,1
452,Shirt,1
452,Bag,3
452,Dress,1
2113,Bag,7
2113,Trouser,1
2113,Pullover,2
2156,Dress,6
2156,Sandal,2
2156,T-shirt/top,1
2156,Ankle boot,1
16,Bag,6
16,Shirt,1
16,Pullover,3
53,Coat,1
53,Pullover,4
53,Bag,1
53,T-shirt/top,1
53,Dress,2
53,Trouser,1
1649,Bag,6
1649,Pullover,2
1649,Shirt,2
1298,T-shirt/top,7
1298,Shirt,2
1298,Bag,1
878,Bag,5
878,Pullover,3
878,Trouser,1
878,Shirt,1
716,T-shirt/top,7
716,Dress,2
716,Sandal,1
1164,Dress,5
1164,Ankle boot,1
1164,Coat,3
1164,T-shirt/top,1
1927,T-shirt/top,4
1927,Pullover,2
1927,Shirt,2
1927,Dress,2
753,Bag,7
753,Pullover,3
1121,Bag,6
1121,Pullover,2
1121,Shirt,1
1121,T-shirt/top,1
382,Bag,6
382,Pullover,3
382,Shirt,1
1962,Pullover,2
1962,Bag,6
1962,Shirt,1
1962,T-shirt/top,1
2212,Pullover,2
2212,Bag,6
2212,Coat,1
2212,Shirt,1
2257,Pullover,5
2257,Bag,3
2257,Shirt,1
2257,T-shirt/top,1
1319,Bag,3
1319,Shirt,2
1319,T-shirt/top,2
1319,Dress,3
697,Pullover,4
697,Bag,4
697,T-shirt/top,1
697,Dress,1
1434,T-shirt/top,7
1434,Trouser,1
1434,Pullover,1
1434,Ankle boot,1
246,Coat,1
246,Pullover,6
246,Bag,1
246,T-shirt/top,1
246,Trouser,1
1471,T-shirt/top,4
1471,Shirt,3
1471,Bag,2
1471,Dress,1
203,Shirt,2
203,T-shirt/top,3
203,Bag,4
203,Pullover,1
1018,Bag,3
1018,Pullover,3
1018,T-shirt/top,2
1018,Shirt,1
1018,Dress,1
147,Pullover,3
147,Ankle boot,1
147,T-shirt/top,1
147,Dress,4
147,Bag,1
904,Sandal,1
904,Ankle boot,3
904,Trouser,1
904,T-shirt/top,4
904,Dress,1
1735,Shirt,2
1735,T-shirt/top,7
1735,Pullover,1
596,Bag,6
596,Pullover,3
596,Shirt,1
102,T-shirt/top,2
102,Bag,1
102,Pullover,1
102,Dress,4
102,Trouser,1
102,Ankle boot,1
941,Bag,5
941,Pullover,4
941,Trouser,1
1770,Bag,9
1770,Pullover,1
2092,Bag,4
2092,Pullover,4
2092,Shirt,1
2092,T-shirt/top,1
732,Bag,6
732,Pullover,2
732,Coat,1
732,T-shirt/top,1
1591,Shirt,6
1591,Pullover,2
1591,T-shirt/top,2
1140,Shirt,1
1140,Bag,7
1140,Trouser,1
1140,Pullover,1
1903,Bag,7
1903,Pullover,2
1903,Trouser,1
777,Bag,1
777,Shirt,3
777,T-shirt/top,3
777,Ankle boot,1
777,Pullover,2
1105,Shirt,3
1105,Sandal,1
1105,T-shirt/top,3
1105,Dress,2
1105,Ankle boot,1
1946,Bag,6
1946,Pullover,2
1946,Coat,1
1946,T-shirt/top,1
2236,Pullover,3
2236,Shirt,2
2236,Trouser,1
2236,T-shirt/top,2
2236,Dress,2
2273,Coat,1
2273,Dress,3
2273,Shirt,1
2273,Pullover,4
2273,Bag,1
32,Dress,5
32,Trouser,4
32,T-shirt/top,1
77,Sandal,2
77,T-shirt/top,4
77,Dress,3
77,Shirt,1
1628,Trouser,1
1628,Pullover,7
1628,Bag,2
819,T-shirt/top,5
819,Pullover,3
819,Bag,1
819,Trouser,1
1241,Bag,6
1241,Pullover,3
1241,T-shirt/top,1
1690,Bag,4
1690,Pullover,5
1690,Shirt,1
433,Pullover,2
433,T-shirt/top,2
433,Shirt,1
433,Dress,3
433,Coat,1
433,Trouser,1
1204,Sandal,1
1204,Dress,4
1204,Shirt,1
1204,T-shirt/top,3
1204,Trouser,1
476,Bag,5
476,Pullover,2
476,T-shirt/top,1
476,Coat,1
476,Shirt,1
2137,Bag,7
2137,Shirt,2
2137,Trouser,1
2172,Bag,7
2172,Pullover,1
2172,Trouser,1
2172,Shirt,1
1529,Bag,4
1529,Trouser,2
1529,T-shirt/top,2
1529,Pullover,1
1529,Coat,1
1239,Bag,2
1239,Pullover,4
1239,Coat,1
1239,Dress,2
1239,Shirt,1
1551,Pullover,3
1551,Bag,7
323,Bag,8
323,Shirt,1
323,Trouser,1
1180,Pullover,6
1180,Shirt,1
1180,Bag,2
1180,Trouser,1
1514,Pullover,5
1514,Shirt,3
1514,T-shirt/top,2
1986,Sandal,2
1986,Shirt,2
1986,Bag,2
1986,T-shirt/top,1
1986,Ankle boot,1
1986,Pullover,2
366,Pullover,3
366,Bag,4
366,T-shirt/top,1
366,Shirt,2
1138,Shirt,1
1138,T-shirt/top,5
1138,Pullover,2
1138,Bag,2
861,Pullover,4
861,T-shirt/top,3
861,Shirt,1
861,Coat,1
861,Bag,1
1281,Bag,8
1281,Trouser,1
1281,Pullover,1
1650,Ankle boot,3
1650,Dress,5
1650,Sandal,1
1650,T-shirt/top,1
824,Shirt,1
824,Bag,1
824,Dress,4
824,T-shirt/top,1
824,Pullover,2
824,Ankle boot,1
1615,Bag,5
1615,Pullover,3
1615,T-shirt/top,1
1615,Shirt,1
657,T-shirt/top,1
657,Bag,6
657,Pullover,2
657,Trouser,1
286,Shirt,2
286,T-shirt/top,3
286,Trouser,2
286,Dress,1
286,Sandal,1
286,Ankle boot,1
1866,Pullover,3
1866,T-shirt/top,4
1866,Dress,1
1866,Shirt,1
1866,Trouser,1
1025,T-shirt/top,4
1025,Dress,5
1025,Trouser,1
612,Pullover,5
612,Trouser,3
612,T-shirt/top,2
1823,Bag,8
1823,Pullover,1
1823,Trouser,1
1060,T-shirt/top,9
1060,Pullover,1
1708,Bag,5
1708,Trouser,1
1708,Pullover,2
1708,Dress,2
939,Trouser,1
939,T-shirt/top,3
939,Bag,4
939,Pullover,2
2052,T-shirt/top,4
2052,Ankle boot,3
2052,Bag,2
2052,Shirt,1
2017,Bag,6
2017,Trouser,1
2017,Pullover,2
2017,Shirt,1
1324,T-shirt/top,4
1324,Bag,2
1324,Pullover,3
1324,Shirt,1
187,Pullover,3
187,T-shirt/top,2
187,Shirt,2
187,Bag,2
187,Ankle boot,1
556,T-shirt/top,9
556,Shirt,1
1361,Pullover,4
1361,Shirt,1
1361,Bag,4
1361,Coat,1
981,Bag,6
981,Pullover,3
981,T-shirt/top,1
513,Sandal,2
513,Bag,2
513,Pullover,1
513,T-shirt/top,3
513,Coat,2
1409,Bag,6
1409,Coat,1
1409,Trouser,1
1409,Shirt,2
1958,Bag,6
1958,Trouser,1
1958,Shirt,1
1958,Pullover,2
769,T-shirt/top,6
769,Pullover,1
769,Shirt,1
769,Dress,1
769,Trouser,1
2228,Sandal,3
2228,T-shirt/top,2
2228,Shirt,2
2228,Pullover,3
2191,Bag,4
2191,Dress,3
2191,T-shirt/top,2
2191,Pullover,1
69,Bag,3
69,Shirt,1
69,T-shirt/top,1
69,Ankle boot,4
69,Dress,1
807,Shirt,1
807,T-shirt/top,1
807,Dress,4
807,Pullover,2
807,Bag,1
807,Sandal,1
1636,Pullover,2
1636,T-shirt/top,4
1636,Coat,1
1636,Shirt,2
1636,Bag,1
495,Pullover,4
495,Bag,4
495,Shirt,2
842,Shirt,3
842,T-shirt/top,6
842,Bag,1
1673,Dress,5
1673,Pullover,2
1673,Bag,1
1673,Sandal,1
1673,Ankle boot,1
468,Coat,1
468,Bag,5
468,Pullover,3
468,T-shirt/top,1
2129,Bag,6
2129,Pullover,3
2129,Shirt,1
94,Shirt,2
94,Bag,4
94,Pullover,2
94,T-shirt/top,1
94,Dress,1
2290,Pullover,2
2290,Bag,3
2290,T-shirt/top,4
2290,Shirt,1
794,Dress,5
794,T-shirt/top,3
794,Shirt,1
794,Pullover,1
1537,T-shirt/top,9
1537,Shirt,1
345,Ankle boot,1
345,Sandal,1
345,T-shirt/top,8
1572,Pullover,2
1572,Coat,2
1572,Bag,4
1572,Trouser,1
1572,Shirt,1
300,Bag,1
300,Pullover,4
300,T-shirt/top,5
2034,Bag,5
2034,Pullover,2
2034,Shirt,1
2034,Trouser,1
2034,T-shirt/top,1
2071,Trouser,1
2071,Bag,7
2071,Pullover,1
2071,Ankle boot,1
1342,Pullover,8
1342,Shirt,1
1342,Bag,1
1793,Sandal,2
1793,Ankle boot,6
1793,Pullover,1
1793,Coat,1
530,Ankle boot,2
530,T-shirt/top,3
530,Pullover,2
530,Shirt,1
530,Trouser,1
530,Dress,1
1307,T-shirt/top,9
1307,Shirt,1
575,T-shirt/top,4
575,Dress,5
575,Trouser,1
6,Pullover,2
6,Bag,7
6,Shirt,1
258,Pullover,3
258,T-shirt/top,3
258,Sandal,1
258,Trouser,1
258,Dress,1
258,Shirt,1
689,Shirt,3
689,T-shirt/top,4
689,Pullover,3
631,Shirt,2
631,T-shirt/top,5
631,Trouser,1
631,Pullover,2
1492,Bag,4
1492,Coat,1
1492,Shirt,1
1492,Ankle boot,1
1492,Sandal,1
1492,Pullover,2
1043,Coat,1
1043,Bag,3
1043,Pullover,2
1043,T-shirt/top,4
1800,Coat,1
1800,Pullover,2
1800,T-shirt/top,4
1800,Dress,3
674,T-shirt/top,5
674,Dress,4
674,Trouser,1
1006,Pullover,3
1006,Bag,5
1006,Shirt,1
1006,Coat,1
1845,T-shirt/top,7
1845,Dress,2
1845,Shirt,1
588,T-shirt/top,1
588,Bag,4
588,Shirt,1
588,Pullover,3
588,Sandal,1
159,Trouser,1
159,Bag,7
159,Pullover,2
1878,Bag,6
1878,Shirt,1
1878,Pullover,1
1878,Trouser,1
1878,T-shirt/top,1
298,T-shirt/top,5
298,Shirt,1
298,Dress,3
298,Sandal,1
649,Dress,3
649,T-shirt/top,4
649,Pullover,1
649,Sandal,1
649,Shirt,1
962,Bag,7
962,Pullover,3
1382,Pullover,2
1382,Bag,4
1382,T-shirt/top,4
121,Coat,1
121,Pullover,1
121,Ankle boot,5
121,T-shirt/top,2
121,Trouser,1
1753,Bag,2
1753,T-shirt/top,8
927,Bag,4
927,Trouser,1
927,Coat,1
927,Shirt,2
927,Pullover,2
164,Pullover,4
164,Bag,5
164,Shirt,1
1716,T-shirt/top,5
1716,Bag,2
1716,Coat,2
1716,Shirt,1
2009,Pullover,1
2009,Sandal,2
2009,Bag,2
2009,Ankle boot,3
2009,T-shirt/top,2
548,Dress,2
548,Sandal,2
548,Pullover,3
548,Bag,2
548,Shirt,1
199,Bag,5
199,T-shirt/top,2
199,Shirt,1
199,Pullover,2
1452,Shirt,3
1452,Coat,1
1452,Ankle boot,4
1452,T-shirt/top,1
1452,Pullover,1
220,Bag,5
220,Shirt,2
220,Pullover,1
220,Dress,1
220,Trouser,1
1083,Ankle boot,3
1083,T-shirt/top,1
1083,Bag,2
1083,Pullover,1
1083,Coat,2
1083,Dress,1
1417,T-shirt/top,9
1417,Ankle boot,1
1885,T-shirt/top,2
1885,Shirt,1
1885,Bag,4
1885,Pullover,3
265,Bag,2
265,Pullover,4
265,Shirt,1
265,T-shirt/top,2
265,Dress,1
1227,Bag,7
1227,T-shirt/top,1
1227,Trouser,1
1227,Shirt,1
455,Bag,2
455,Dress,6
455,T-shirt/top,1
455,Pullover,1
1262,T-shirt/top,1
1262,Pullover,2
1262,Bag,6
1262,Dress,1
882,Bag,6
882,Pullover,3
882,T-shirt/top,1
410,Dress,5
410,T-shirt/top,3
410,Shirt,1
410,Pullover,1
2151,Bag,6
2151,Pullover,2
2151,Trouser,1
2151,T-shirt/top,1
2114,Shirt,2
2114,T-shirt/top,3
2114,Bag,1
2114,Pullover,4
378,Dress,8
378,Sandal,1
378,Shirt,1
1998,Bag,2
1998,T-shirt/top,5
1998,Dress,2
1998,Shirt,1
754,Trouser,1
754,Bag,6
754,Shirt,1
754,Pullover,2
385,Bag,5
385,Pullover,4
385,Shirt,1
1965,T-shirt/top,3
1965,Trouser,1
1965,Dress,6
1126,T-shirt/top,1
1126,Pullover,1
1126,Bag,7
1126,Trouser,1
711,T-shirt/top,7
711,Pullover,1
711,Dress,1
711,Shirt,1
1920,Coat,1
1920,Bag,4
1920,Ankle boot,1
1920,Shirt,1
1920,Dress,2
1920,Pullover,1
1163,T-shirt/top,2
1163,Ankle boot,1
1163,Bag,6
1163,Sneaker,1
2250,T-shirt/top,1
2250,Bag,5
2250,Dress,2
2250,Shirt,1
2250,Pullover,1
2215,T-shirt/top,6
2215,Dress,3
2215,Shirt,1
54,Dress,6
54,T-shirt/top,4
11,Dress,6
11,Pullover,3
11,T-shirt/top,1
1476,T-shirt/top,5
1476,Bag,1
1476,Pullover,2
1476,Shirt,2
204,Pullover,2
204,Bag,6
204,Shirt,1
204,Coat,1
1433,Trouser,1
1433,Dress,4
1433,Bag,2
1433,T-shirt/top,2
1433,Shirt,1
690,Bag,5
690,Shirt,2
690,Sandal,1
690,Trouser,2
241,Pullover,3
241,Bag,6
241,T-shirt/top,1
2068,T-shirt/top,1
2068,Bag,5
2068,Pullover,3
2068,Shirt,1
529,Pullover,3
529,Shirt,3
529,T-shirt/top,2
529,Bag,1
529,Dress,1
946,Pullover,2
946,Bag,7
946,T-shirt/top,1
105,Bag,5
105,Pullover,3
105,Shirt,1
105,T-shirt/top,1
1777,T-shirt/top,1
1777,Pullover,3
1777,Bag,5
1777,Coat,1
903,Pullover,5
903,Bag,3
903,Shirt,2
140,Bag,3
140,Ankle boot,3
140,Coat,1
140,Pullover,1
140,Shirt,2
591,Bag,6
591,Pullover,3
591,Shirt,1
1732,Trouser,1
1732,Bag,4
1732,Pullover,4
1732,Shirt,1
2095,Pullover,3
2095,Shirt,1
2095,Coat,1
2095,Bag,5
1819,Bag,6
1819,Pullover,2
1819,Trouser,1
1819,Coat,1
628,Pullover,5
628,T-shirt/top,2
628,Shirt,1
628,Ankle boot,1
628,Sandal,1
70,Pullover,3
70,T-shirt/top,3
70,Trouser,1
70,Shirt,2
70,Dress,1
2188,Bag,2
2188,Sandal,1
2188,Dress,2
2188,Shirt,1
2188,Pullover,2
2188,T-shirt/top,2
35,Bag,2
35,T-shirt/top,4
35,Pullover,4
770,Shirt,2
770,Coat,2
770,Pullover,3
770,Bag,1
770,T-shirt/top,2
1941,Pullover,3
1941,Coat,1
1941,Shirt,1
1941,Dress,1
1941,Bag,1
1941,T-shirt/top,3
1102,Trouser,1
1102,Bag,8
1102,Pullover,1
1596,Pullover,2
1596,Bag,7
1596,T-shirt/top,1
735,Bag,5
735,T-shirt/top,1
735,Coat,1
735,Pullover,2
735,Shirt,1
1904,Pullover,3
1904,Bag,3
1904,Shirt,3
1904,T-shirt/top,1
1147,T-shirt/top,1
1147,Bag,5
1147,Pullover,2
1147,Trouser,1
1147,Shirt,1
2274,Dress,5
2274,Trouser,3
2274,T-shirt/top,1
2274,Sandal,1
2231,T-shirt/top,3
2231,Pullover,3
2231,Shirt,3
2231,Bag,1
2289,Pullover,2
2289,Coat,1
2289,Bag,5
2289,Shirt,2
319,T-shirt/top,7
319,Shirt,2
319,Dress,1
1203,Bag,7
1203,Pullover,3
471,Bag,6
471,Pullover,4
1246,Shirt,1
1246,Sandal,2
1246,Ankle boot,2
1246,Trouser,1
1246,Pullover,2
1246,Bag,1
1246,Sneaker,1
434,Pullover,4
434,Bag,4
434,T-shirt/top,1
434,Shirt,1
1697,T-shirt/top,1
1697,Pullover,2
1697,Bag,3
1697,Shirt,3
1697,Dress,1
2175,T-shirt/top,4
2175,Ankle boot,1
2175,Dress,3
2175,Trouser,1
2175,Shirt,1
2130,Pullover,1
2130,Ankle boot,6
2130,T-shirt/top,3
1513,Bag,7
1513,Trouser,1
1513,Shirt,1
1513,Pullover,1
1981,Pullover,1
1981,Sandal,1
1981,Dress,3
1981,Trouser,2
1981,T-shirt/top,2
1981,Shirt,1
361,Sandal,1
361,T-shirt/top,3
361,Pullover,2
361,Dress,3
361,Sneaker,1
1556,Ankle boot,5
1556,Bag,2
1556,Pullover,2
1556,Dress,1
1187,Bag,7
1187,Trouser,1
1187,Pullover,1
1187,Shirt,1
324,Trouser,1
324,Bag,7
324,Shirt,1
324,Pullover,1
409,Pullover,5
409,Coat,1
409,Bag,2
409,Shirt,2
2148,Trouser,3
2148,Sandal,1
2148,Ankle boot,3
2148,Shirt,1
2148,Dress,2
823,Shirt,1
823,Bag,4
823,Dress,3
823,Pullover,2
1612,Bag,3
1612,Shirt,2
1612,T-shirt/top,1
1612,Pullover,4
866,Shirt,1
866,Pullover,3
866,Bag,6
1286,Pullover,1
1286,T-shirt/top,7
1286,Bag,2
1657,Bag,5
1657,Pullover,4
1657,T-shirt/top,1
1939,Bag,5
1939,Pullover,2
1939,Ankle boot,1
